ID,Val,NROW,NCOL,NIR,NIC
195,-0.9955335509526799,28,50,196,198
196,1.9075867579849557,28,52,197,199
197,-0.9120532070322767,28,53,-1,200
198,-0.6874559028276573,29,50,199,363
199,-0.9120532070322767,29,52,200,369
200,1.599509109859933,29,53,-1,370
201,-9.828771103205105,30,2,202,204
202,8.19544904231211,30,3,294,205
203,1.782279180950484,31,1,204,208
204,8.19544904231211,31,2,205,-1
205,-16.390851953437156,31,3,206,209
206,6.41312373017456,31,5,207,210
207,-2.566403733459951e-16,31,11,296,231
208,1.7620214003999157,32,1,209,-1
209,6.41312373017456,32,3,210,230
210,-22.48040087043002,32,5,211,217
211,3.5902104239809933,32,6,212,218
212,6.352201257861635,32,7,213,285
213,-3.0100843537324828e-16,32,8,214,220
214,-1.1365336206087944e-16,32,9,215,221
215,4.362844058012919,32,27,300,281
216,2.9835602363216043,33,4,217,-1
217,3.5902104239809933,33,5,218,219
218,-6.573770660302597,33,6,306,-1
219,-3.0100843537324828e-16,34,5,220,223
220,2.321622129193691e-15,34,8,221,224
221,-5.566576359760697e-16,34,9,222,225
222,-3.185259222782298e-16,34,10,308,-1
223,-1.1365336206087944e-16,35,5,224,284
224,-5.566576359760697e-16,35,8,225,-1
225,-13.462042814524239,35,9,226,247
226,3.9560391257153524,35,16,227,246
227,1.7848303152666307,35,19,228,255
228,5.101853820159655,35,20,229,260
229,2.619319553382598,35,21,311,261
230,-2.566403733459951e-16,36,3,231,-1
231,-6.573961583776163,36,11,232,236
232,-4.684274006738626e-16,36,12,233,-1
233,1.5265676088395594,36,13,234,237
234,3.0953961826564322,36,14,235,238
235,1.9519977922801697,36,15,318,245
236,1.5265676088395594,37,11,237,239
237,-4.017519872839021,37,13,238,240
238,2.490952263999462,37,14,323,241
239,3.0953961826564322,38,11,240,244
240,2.490952263999462,38,13,241,-1
241,-9.36549854596476,38,14,242,250
242,1.810801150407203,38,17,243,251
243,1.9683489489016628,38,22,326,267
244,1.9519977922801697,39,11,245,-1
245,-3.271064728633932,39,15,246,248
246,1.3190669363537628,39,16,331,249
247,3.9560391257153524,40,9,248,256
248,1.3190669363537628,40,15,249,-1
249,-5.275106062069114,40,16,334,-1
250,1.810801150407203,41,14,251,266
251,-4.88648758441592,41,17,252,253
252,3.075686434008717,41,18,337,254
253,3.075686434008717,42,17,254,-1
254,-8.958039375185187,42,18,255,257
255,5.882352941176471,42,19,340,258
256,1.7848303152666307,43,9,257,259
257,5.882352941176471,43,18,258,-1
258,-7.667183256443103,43,19,343,-1
259,5.101853820159655,44,9,260,262
260,-21.8764951898959,44,20,261,263
261,16.774641369736244,44,21,346,264
262,2.619319553382598,45,9,263,-1
263,16.774641369736244,45,20,264,-1
264,-21.934499075374397,45,21,265,269
265,2.5405381522555563,45,23,349,268
266,1.9683489489016628,46,14,267,-1
267,-3.4297545553849895,46,22,268,270
268,1.4614056064833263,46,23,353,271
269,2.5405381522555563,47,21,270,-1
270,1.4614056064833263,47,22,271,-1
271,-5.311836702613132,47,23,272,273
272,1.3098929438742488,47,24,356,274
273,1.3098929438742488,48,23,274,-1
274,-4.495715080321984,48,24,275,277
275,1.2165301194494855,48,25,276,278
276,1.969292016998251,48,26,360,280
277,1.2165301194494855,49,24,278,279
278,-1.2165301194494857,49,25,364,-1
279,1.969292016998251,50,24,280,-1
280,-3.652281470778588,50,26,281,286
281,-1.597387614715535e-16,50,27,282,287
282,0.9955335509526799,50,28,283,289
283,0.6874559028276573,50,29,366,290
284,4.362844058012919,51,5,285,-1
285,1.4584188520094012,51,7,286,-1
286,-1.597387614715535e-16,51,26,287,288
287,-5.8212629100223205,51,27,371,-1
288,0.9955335509526799,52,26,289,291
289,-1.9075867579849566,52,28,290,292
290,0.9120532070322767,52,29,374,293
291,0.6874559028276573,53,26,292,-1
292,0.9120532070322767,53,28,293,-1
293,-1.5995091098599339,53,29,377,-1
294,28.77544696935232,30,30,295,296
295,-23.530872629062802,30,31,-1,297
296,-23.530872629062802,31,30,297,-1
297,55.55422821762958,31,31,298,300
298,-22.311203565481225,31,32,299,301
299,-4.191255364806867,31,36,-1,319
300,-22.311203565481225,32,31,301,318
301,82.50604176278702,32,32,302,306
302,-11.026114410728137,32,33,303,307
303,-4.915840805411357,32,34,304,309
304,-1.8561002591115958,32,35,305,310
305,-15.463571542897855,32,51,-1,368
306,-11.026114410728137,33,32,307,308
307,18.363489648334102,33,33,-1,-1
308,-4.915840805411357,34,32,309,311
309,18.20391443934389,34,34,310,312
310,-9.090909090909092,34,35,-1,313
311,-1.8561002591115958,35,32,312,371
312,-9.090909090909092,35,34,313,-1
313,41.13622155948994,35,35,314,334
314,-10.317447719844054,35,40,315,333
315,-3.98535828943083,35,43,316,342
316,-10.980714112929826,35,44,317,347
317,-5.400770303329454,35,45,-1,348
318,-4.191255364806867,36,31,319,-1
319,23.63201943731095,36,36,320,323
320,-3.1734252729654173,36,37,321,324
321,-6.09727586432626,36,38,322,325
322,-4.1043593791118465,36,39,-1,332
323,-3.1734252729654173,37,36,324,326
324,5.4242993323350674,37,37,325,327
325,-2.2508740593696497,37,38,-1,328
326,-6.09727586432626,38,36,327,331
327,-2.2508740593696497,38,37,328,-1
328,16.01163373210796,38,38,329,337
329,-3.687418931630696,38,41,330,338
330,-3.9760648767813542,38,46,-1,354
331,-4.1043593791118465,39,36,332,-1
332,8.94513365126506,39,39,333,335
333,-4.8407742721532125,39,40,-1,336
334,-10.317447719844054,40,35,335,343
335,-4.8407742721532125,40,39,336,-1
336,15.15822199199727,40,40,-1,-1
337,-3.687418931630696,41,38,338,353
338,9.906177730909665,41,41,339,340
339,-6.21875879927897,41,42,-1,341
340,-6.21875879927897,42,41,341,-1
341,17.98346468163191,42,42,342,344
342,-11.764705882352942,42,43,-1,345
343,-3.98535828943083,43,35,344,346
344,-11.764705882352942,43,42,345,-1
345,15.750064171783773,43,43,-1,-1
346,-10.980714112929826,44,35,347,349
347,45.10843276170355,44,44,348,350
348,-34.12771864877371,44,45,-1,351
349,-5.400770303329454,45,35,350,-1
350,-34.12771864877371,45,44,351,-1
351,43.482891815179215,45,45,352,356
352,-3.9544028630760386,45,47,-1,355
353,-3.9760648767813542,46,38,354,-1
354,6.965303617315435,46,46,355,357
355,-2.989238740534077,46,47,-1,358
356,-3.9544028630760386,47,45,357,-1
357,-2.989238740534077,47,46,358,-1
358,9.145263657315173,47,47,359,360
359,-2.2876220537050544,47,48,-1,361
360,-2.2876220537050544,48,47,361,-1
361,7.864978761969619,48,48,362,364
362,-1.817144046347502,48,49,363,365
363,-3.7602126619170635,48,50,-1,367
364,-1.817144046347502,49,48,365,366
365,1.8171440463475022,49,49,-1,-1
366,-3.7602126619170635,50,48,367,-1
367,9.376963100002722,50,50,368,372
368,-2.6087319475749227,50,51,369,373
369,-1.8810058403578158,50,52,370,375
370,-1.2939714947977172,50,53,-1,376
371,-15.463571542897855,51,32,372,-1
372,-2.6087319475749227,51,50,373,374
373,22.68438814765847,51,51,-1,-1
374,-1.8810058403578158,52,50,375,377
375,3.604364401207049,52,52,376,378
376,-1.7233585608492321,52,53,-1,379
377,-1.2939714947977172,53,50,378,-1
378,-1.7233585608492321,53,52,379,-1
379,3.0173300556469496,53,53,-1,-1
