ID,Val,NROW,NCOL,NIR,NIC
65,105.85340672003787,17,17,66,70
66,-18.25642484061633,17,18,67,71
67,-26.225744335061002,17,30,68,102
68,-5.666945192398064,17,31,69,113
69,-30.063552891127,17,112,501,127
70,-17.91579987254522,18,17,71,115
71,36.004669651272806,18,18,72,74
72,-18.088869778727585,18,19,504,75
73,-21.654783086153618,19,15,74,129
74,-18.022130722598522,19,18,75,727
75,50.67480024097689,19,19,76,78
76,-7.494121747776903,19,20,77,79
77,-3.503764684447841,19,34,505,133
78,-7.54364832985889,20,19,79,132
79,17.795326411133065,20,20,80,81
80,-10.251678081274175,20,21,506,82
81,-10.374695341959567,21,20,82,732
82,19.42284194484685,21,21,83,84
83,-9.048146602887284,21,22,508,85
84,-9.223486664872153,22,21,85,733
85,14.917551947208246,22,22,86,87
86,-5.694065282336094,22,23,511,88
87,-5.908647138847884,23,22,88,736
88,44.85720677234546,23,23,89,92
89,-18.7543719105366,23,24,90,93
90,-12.248102252041662,23,25,91,97
91,-7.946085470919314,23,32,514,106
92,-18.72921904748429,24,23,93,96
93,25.77090916554571,24,24,94,278
94,-2.3709311242475613,24,69,95,279
95,-4.670758993813858,24,71,516,285
96,-12.843238257946638,25,23,97,123
97,48.00888939381018,25,25,98,100
98,-29.047643924094928,25,26,99,101
99,-6.118007211768619,25,27,517,104
100,-29.047643924094928,26,25,101,103
101,40.572781671122954,26,26,102,116
102,-11.52513774702802,26,30,518,117
103,-5.607789936191969,27,25,104,743
104,39.37421311376389,27,27,105,108
105,-10.43268620226814,27,28,106,109
106,-11.33864751845413,27,32,107,122
107,-11.995089456849644,27,114,519,453
108,-10.293028042829205,28,27,109,124
109,19.570219170782586,28,28,110,111
110,-9.277191127953381,28,29,521,112
111,-9.196730733072403,29,28,112,746
112,34.61217586056367,29,29,113,120
113,-25.41544512749126,29,31,523,121
114,-19.630470944979034,30,8,115,702
115,-26.225744335061002,30,17,116,119
116,-11.119098250070921,30,26,117,753
117,74.43385501993974,30,30,118,150
118,-17.458541489828786,30,38,525,147
119,-5.607592452999752,31,17,120,448
120,-25.44923013647221,31,29,121,747
121,39.61841286971345,31,31,122,125
122,-8.561590280241486,31,32,528,126
123,-7.486529392729136,32,23,124,739
124,-11.27358361031494,32,27,125,454
125,-8.749762341951422,32,31,126,729
126,46.27275069859354,32,32,127,449
127,-4.338189330488134,32,112,128,450
128,-14.424686023109913,32,113,530,452
129,-6.901438871862607,33,15,130,717
130,13.106159337601593,33,33,131,143
131,-6.204720465738986,33,37,532,135
132,-3.5108384928365015,34,19,133,731
133,137.86988632334507,34,34,134,140
134,-32.62770585648187,34,36,135,138
135,-96.33541694413611,34,37,136,139
136,-5.395925029890565,34,43,534,170
137,108.43040374648552,35,35,138,141
138,-89.86680724969901,35,36,139,142
139,-18.56359649678648,35,37,536,146
140,-32.45937212200528,36,34,141,144
141,-89.86720555280624,36,35,142,145
142,122.3265776748115,36,36,538,760
143,-6.275261867429255,37,33,144,757
144,-96.75241109151473,37,34,145,169
145,-18.69470207942404,37,35,146,759
146,162.4302709793545,37,37,147,151
147,-27.058498273469464,37,38,148,152
148,-8.43840695720474,37,39,149,155
149,-5.2109907103122985,37,40,539,156
150,-17.357374719170235,38,30,151,728
151,-27.05849827346946,38,37,152,154
152,53.806521799966035,38,38,153,261
153,-9.390648807326341,38,65,544,260
154,-8.14078535099125,39,37,155,157
155,22.455094949391693,39,39,156,158
156,-14.314309598400444,39,40,547,159
157,-4.93081730230571,40,37,158,758
158,-14.150707906874997,40,39,159,767
159,41.56232230553725,40,40,160,162
160,-17.72963570401337,40,41,161,163
161,-4.751161392343173,40,42,549,164
162,-17.647734459063944,41,40,163,165
163,24.049186631729143,41,41,164,166
164,-6.4014521726652,41,42,552,167
165,-4.809441626653765,42,40,166,768
166,-6.510782327293939,42,41,167,777
167,16.859498158345495,42,42,168,189
168,-5.539274204397791,42,49,553,178
169,-5.393313742017787,43,34,170,763
170,9.04422686651305,43,43,171,172
171,-3.650913124495265,43,44,554,173
172,-3.7298475142188794,44,43,173,780
173,13.796082301639458,44,44,174,175
174,-10.06623478742058,44,45,556,176
175,-10.226960922731335,45,44,176,781
176,21.45533089981832,45,45,177,179
177,-6.62086213602454,45,46,178,180
178,-4.607507841062445,45,49,559,185
179,-6.814766961886899,46,45,180,190
180,18.998978878387597,46,46,181,183
181,-7.296396282670268,46,47,182,184
182,-4.887815633830426,46,48,561,187
183,-7.467630289038361,47,46,184,186
184,25.962084612670413,47,47,185,191
185,-15.237798712561963,47,49,564,188
186,-4.96665717361845,48,46,187,787
187,23.253318264283116,48,48,188,192
188,-18.286661090664666,48,49,565,193
189,-6.103774637636374,49,42,190,778
190,-4.929455787565951,49,45,191,784
191,-15.27428352669606,49,47,192,790
192,-18.514972995647888,49,48,193,793
193,94.81370357961531,49,49,194,198
194,-12.262961686575064,49,50,195,199
195,-6.589319771924616,49,51,196,202
196,-6.41236619248218,49,54,197,210
197,-21.907718866905967,49,66,566,252
198,-11.956772690023453,50,49,199,201
199,18.495919548530935,50,50,200,227
200,-6.539146858507481,50,57,571,224
201,-6.219087721396921,51,49,202,211
202,31.8658697339356,51,51,203,205
203,-14.13706226228527,51,52,204,206
204,-11.50971975025341,51,58,573,225
205,-13.975596003294651,52,51,206,230
206,19.212925989461134,52,52,207,208
207,-5.237329986166484,52,53,576,209
208,-5.193362866458402,53,52,209,800
209,12.244503278441693,53,53,210,212
210,-7.05114041198329,53,54,579,213
211,-6.070897594815015,54,49,212,266
212,-7.0996551145571605,54,53,213,804
213,117.33284594205031,54,54,214,217
214,-12.178905648547701,54,55,215,218
215,-88.1407267755162,54,56,216,219
216,-3.842660808614216,54,59,581,220
217,-12.149471439867824,55,54,218,221
218,70.61376323546648,55,55,219,222
219,-54.400692424908286,55,56,220,223
220,-4.063599370690379,55,59,-1,226
221,-88.0493076573146,56,54,222,233
222,-54.51542491445703,56,55,223,234
223,166.12883105188538,56,56,224,228
224,-8.44667722882843,56,57,225,229
225,-8.392624665273608,56,58,226,232
226,-6.724796586011759,56,59,582,236
227,-6.337549457526861,57,50,228,796
228,-8.573793124368947,57,56,229,231
229,14.91134258189581,57,57,584,797
230,-11.400251826305253,58,51,231,799
231,-8.428927532364556,58,56,232,235
232,19.829179358669812,58,58,586,801
233,-3.9653866073833517,59,54,234,807
234,-4.202911018883029,59,55,235,-1
235,-7.061463087193961,59,56,236,809
236,53.37169673660451,59,59,237,240
237,-6.332045718259159,59,60,238,241
238,-6.103901267736308,59,61,239,242
239,-25.70598903714871,59,63,588,255
240,-6.517673076047387,60,59,241,244
241,93.63747968824538,60,60,242,245
242,-70.28016559511872,60,61,243,246
243,-16.839641017079305,60,62,590,247
244,-6.326012676354118,61,59,245,254
245,-70.70907532818804,61,60,246,249
246,139.37107178246077,61,61,247,250
247,-25.257557448361702,61,62,248,251
248,-37.07842632955691,61,64,591,256
249,-16.875090616153738,62,60,250,815
250,-25.138721426443155,62,61,251,257
251,54.760353227370004,62,62,252,267
252,-4.499734223069155,62,66,253,264
253,-8.24680696170395,62,67,593,270
254,-25.705989037148708,63,59,255,814
255,72.85872290566383,63,63,256,258
256,-47.15273386851513,63,64,595,259
257,-37.07842632955691,64,61,258,816
258,-47.403325611157854,64,63,259,819
259,116.75542847608756,64,64,260,262
260,-32.27367653537279,64,65,597,263
261,-9.716911827712257,65,38,262,755
262,-32.589020829444706,65,64,263,820
263,135.37292274861167,65,65,264,268
264,-30.502847735567396,65,66,265,269
265,-62.5641423558873,65,68,599,275
266,-22.9130406730564,66,49,267,788
267,-4.643018363904728,66,62,268,271
268,-30.5028477355674,66,65,269,274
269,68.20903001478646,66,66,270,272
270,-10.15012324225797,66,67,602,273
271,-8.33710245383091,67,62,272,817
272,-9.945633031280217,67,66,273,826
273,18.28273548511113,67,67,603,827
274,-62.54063709621742,68,65,275,772
275,388.99481566506336,68,68,276,323
276,-49.09732279499487,68,80,277,318
277,-247.36757728372365,68,115,604,458
278,-2.37158974478196,69,24,279,287
279,48.2119370801761,69,69,280,283
280,-25.8086697262565,69,70,281,284
281,-6.557698355564279,69,73,282,293
282,-6.171286192019685,69,74,606,294
283,-25.71737375203802,70,69,284,292
284,51.601882959093686,70,70,285,288
285,-5.0849844736917476,70,71,286,289
286,-20.799524733363913,70,72,608,291
287,-4.670187607217021,71,24,288,742
288,-5.037407571080284,71,70,289,290
289,9.707595178297305,71,71,609,834
290,-20.770274978137564,72,70,291,833
291,20.770274978137564,72,72,610,835
292,-6.491995023742801,73,69,293,295
293,27.254958202806883,73,73,294,296
294,-20.76296317906408,73,74,611,297
295,-6.191467470264871,74,69,296,832
296,-21.041477776366275,74,73,297,837
297,56.22594898931453,74,74,298,303
298,-4.365366230862177,74,76,299,301
299,-17.592981440135492,74,117,612,302
300,20.78243843710512,75,75,301,304
301,-5.706406785204018,75,76,302,305
302,-15.076031651901102,75,117,614,463
303,-4.544279546065251,76,74,304,461
304,-6.010908401561128,76,75,305,462
305,132.89770406551528,76,76,306,309
306,-74.67096729736538,76,77,307,310
307,-28.065348334984343,76,79,308,314
308,-10.357378281193807,76,81,615,327
309,-74.4311024065561,77,76,310,315
310,113.90860145868999,77,77,311,312
311,-39.4774990521339,77,78,618,313
312,-39.56978974298759,78,77,313,842
313,53.646718542752794,78,78,314,316
314,-14.076928799765199,78,79,620,317
315,-28.7939571463007,79,76,316,326
316,-14.323636873848786,79,78,317,843
317,103.79762475785795,79,79,318,324
318,-29.963433803381335,79,80,319,325
319,-5.486711661226627,79,95,320,329
320,-10.881264945312118,79,96,321,386
321,-9.45262440625966,79,97,322,391
322,-4.89599592152872,79,98,622,394
323,-49.178812219870956,80,68,324,457
324,-29.96343380338133,80,79,325,381
325,79.14224602325228,80,80,627,830
326,-10.42374630702852,81,76,327,839
327,51.453378997258156,81,81,328,330
328,-24.126095509146648,81,82,329,331
329,-16.903537181082992,81,95,629,376
330,-24.435231025944823,82,81,331,382
331,36.17373459851547,82,82,332,334
332,-5.837500588455089,82,83,333,335
333,-5.901002984115561,82,84,632,336
334,-6.087786606854575,83,82,335,337
335,18.24593380434841,83,83,336,338
336,-12.158147197493832,83,84,635,339
337,-6.151646507816599,84,82,338,852
338,-12.47337562578877,84,83,339,856
339,40.52646735102096,84,84,340,343
340,-7.35730375344826,84,85,341,344
341,-9.070512483560465,84,87,342,349
342,-5.473628980406869,84,88,637,350
343,-7.257884529179523,85,84,344,348
344,11.995561478485314,85,85,345,346
345,-4.737676949305789,85,86,641,347
346,-4.743525821438984,86,85,347,862
347,4.7435258214389835,86,86,642,863
348,-9.267445526800877,87,84,349,351
349,22.47473770848769,87,87,350,352
350,-13.20729218168682,87,88,643,353
351,-5.667883917336763,88,84,352,857
352,-13.578278722741073,88,87,353,865
353,59.145645956995025,88,88,354,356
354,-14.599320890183371,88,89,355,357
355,-25.300162426733827,88,91,644,361
356,-13.797534168049264,89,88,357,362
357,24.367689384192442,89,89,358,359
358,-10.57015521614318,89,90,-1,360
359,-10.57152926187926,90,89,360,-1
360,17.53272599385936,90,90,361,363
361,-6.9611967319800945,90,91,-1,364
362,-24.23846121434781,91,88,363,866
363,-7.000500140199965,91,90,364,-1
364,67.84505294826492,91,91,365,369
365,-10.684767750799171,91,92,366,370
366,-5.80950875612099,91,93,367,371
367,-3.311639201765963,91,99,368,377
368,-16.80017588503103,91,101,645,407
369,-10.345816150540372,92,91,370,372
370,22.671951906889184,92,92,371,373
371,-12.326135756348812,92,93,648,374
372,-5.496281015551011,93,91,373,396
373,-12.045116824371775,93,92,374,868
374,64.40265114121553,93,93,375,378
375,-20.56990234790526,93,94,376,379
376,-10.37667281548779,93,95,377,380
377,-15.914678137899694,93,99,650,392
378,-20.358380815164914,94,93,379,383
379,36.5751916654051,94,94,380,384
380,-16.216810850240183,94,95,654,385
381,-5.432834989476867,95,79,382,387
382,-16.952522651993796,95,81,383,851
383,-10.249437888921145,95,93,384,397
384,-16.18708376186183,95,94,385,873
385,59.72888751524052,95,95,386,388
386,-10.907008222986882,95,96,657,389
387,-10.801685521687464,96,79,388,390
388,-10.93471552211525,96,95,389,853
389,21.73640104380271,96,96,662,884
390,-9.34022811974344,97,79,391,393
391,14.869102192486983,97,97,392,398
392,-5.528874072743542,97,99,664,395
393,-4.824222346429351,98,79,394,846
394,16.820126779205474,98,98,395,399
395,-11.995904432776122,98,99,-1,400
396,-3.166535046993371,99,91,397,408
397,-15.808914141800587,99,93,398,869
398,-5.555860070508914,99,97,399,889
399,-12.088349127805985,99,98,400,-1
400,71.20724819781343,99,99,401,405
401,-7.5729930278883835,99,100,402,406
402,-18.22017032983674,99,102,403,412
403,-4.699334159214788,99,103,404,413
404,-4.095092293764661,99,105,665,423
405,-7.665733690285017,100,99,406,411
406,15.922148757838348,100,100,407,409
407,-8.256415067553334,100,101,669,410
408,-16.60565859532294,101,91,409,867
409,-8.430428833783816,101,100,410,892
410,25.036087429106757,101,101,671,893
411,-17.508304625590288,102,99,412,416
412,34.0602456622367,102,102,413,417
413,-5.767609154917724,102,103,414,418
414,-5.514333691660798,102,104,415,419
415,-5.269998190067894,102,109,-1,438
416,-4.47504712719907,103,99,417,426
417,-5.617290592333922,103,102,418,420
418,33.39099876515932,103,103,419,421
419,-23.29866104562633,103,104,-1,422
420,-5.286026229341754,104,102,421,439
421,-23.063712688945987,104,103,422,-1
422,60.72319001731792,104,104,423,427
423,-15.932328704524735,104,105,424,428
424,-4.696629818856568,104,106,425,429
425,-11.74449257564887,104,107,673,434
426,-3.813547156284436,105,99,427,875
427,-15.895346926125198,105,104,428,430
428,24.38184409197547,105,105,429,431
429,-4.672950009565833,105,106,675,432
430,-4.553392097096069,106,104,431,433
431,-4.542397456494244,106,105,432,899
432,9.095789553590317,106,106,676,900
433,-11.563222022848802,107,104,434,898
434,40.281330972992535,107,107,435,436
435,-28.71810895014372,107,108,677,437
436,-28.553194841190546,108,107,437,902
437,39.50830894980016,108,108,438,440
438,-10.955114108609612,108,109,679,441
439,-5.0299813634330475,109,102,440,-1
440,-10.837591717541644,109,108,441,903
441,40.55836061752259,109,109,442,444
442,-11.539048648563016,109,110,443,445
443,-13.151738887984886,109,111,681,447
444,-11.733813029949935,110,109,445,446
445,11.733813029949934,110,110,-1,-1
446,-12.61334369042048,111,109,447,906
447,12.613343690420479,111,111,-1,-1
448,-30.062835027965853,112,17,449,723
449,-4.289577832285185,112,32,450,451
450,34.352412860251036,112,112,682,730
451,-14.387601042171971,113,32,452,744
452,98.88439299229361,113,113,453,455
453,-84.49679195012165,113,114,683,456
454,-11.913246279180239,114,27,455,745
455,-84.49138570828012,114,113,456,908
456,96.40463198746035,114,114,685,909
457,-247.0525284282047,115,68,458,829
458,247.05252842820465,115,115,687,831
459,-6.482343539986719,116,12,460,693
460,6.4823435399867195,116,116,688,914
461,-17.411164089738016,117,74,462,838
462,-15.098662279857734,117,75,463,916
463,32.509826369595764,117,117,689,840
464,-2.659182378795258,1,118,465,466
465,-6.376342876127084,1,119,-1,467
466,6.681339839244138,2,118,-1,485
467,9.225390624478134,3,119,468,471
468,-2.524155415184618,3,120,-1,469
469,-27.282993044191425,4,120,470,472
470,-3.3838415124734795,4,123,-1,473
471,-1.2825470707148459,5,119,472,486
472,36.369326284066275,5,120,473,474
473,-3.2528437550810247,5,123,-1,483
474,-4.689925059527407,6,120,475,477
475,-9.559855917447658,6,121,-1,476
476,16.569507370732822,7,121,-1,487
477,3.384923177987056,8,120,478,482
478,-7.094588184495473,8,122,479,480
479,-0.9919752486131889,8,134,-1,503
480,5.526429970619601,9,122,-1,481
481,1.7766280205159413,10,122,-1,925
482,-4.650785240502777,11,120,483,920
483,24.573002212458462,11,123,484,488
484,-3.347043916155098,11,124,-1,493
485,-4.095220425025191,12,118,486,918
486,-1.598780485556105,12,119,487,919
487,-7.031556155580837,12,121,488,924
488,-14.240756797462554,12,123,489,492
489,-3.67554546210353,12,125,490,494
490,-2.7307774257566773,12,126,491,499
491,-1.357549859145758,12,180,-1,688
492,-3.9208595630499756,13,123,493,923
493,4.3019290430497605,13,124,-1,495
494,5.053966049445272,14,125,-1,496
495,-1.080382900329884,15,124,496,928
496,-1.3891283645162287,15,125,497,931
497,-6.99849015848058,15,127,498,500
498,-2.039792903871235,15,135,-1,532
499,3.7956901229696784,16,126,500,501
500,-1.448963864592474,16,127,-1,502
501,-1.1268828660731955,17,126,502,932
502,22.872990574471782,17,127,503,504
503,-2.3114947235827046,17,134,-1,518
504,-5.104382759138338,18,127,-1,525
505,-1.73442458489726,19,128,-1,506
506,3.6534600833386137,20,128,507,508
507,-2.508343419419714,20,129,-1,509
508,-1.93762399689569,21,128,509,937
509,4.03334262175957,21,129,510,511
510,-2.3753284592575454,21,130,-1,512
511,-1.5615492242081508,22,129,512,938
512,3.107787361752334,22,130,513,514
513,-1.746647584573557,22,131,-1,515
514,-0.7490301814924311,23,130,515,941
515,10.964253496409956,23,131,-1,516
516,-5.188399938661742,24,131,-1,517
517,-0.9204159409931452,25,131,-1,530
518,1.1332900347937171,26,134,-1,526
519,-2.0065180606020268,27,132,520,521
520,-2.4608310462063723,27,179,-1,684
521,4.452123036349978,28,132,522,523
522,-2.161412296970442,28,133,-1,524
523,-2.481556399809107,29,132,524,947
524,10.351593290056814,29,133,-1,529
525,2.3114947235827077,30,127,526,528
526,4.211344055930443,30,134,527,544
527,-0.9071089686560991,30,138,-1,542
528,-1.807431696073328,31,127,529,682
529,-8.246392146552378,31,133,-1,948
530,-2.957236808358795,32,131,531,944
531,-3.093766489133025,32,178,-1,683
532,3.675234332215685,33,135,533,539
533,-1.9443446798728656,33,137,-1,534
534,-27.058385818584128,34,137,535,537
535,-1.3200740887363593,34,141,-1,554
536,23.495862323915404,35,136,537,538
537,-4.419331183774182,35,137,-1,541
538,-19.734592594156485,36,136,-1,540
539,-1.702974100595317,37,135,540,954
540,-3.826972324039015,37,136,541,956
541,36.90412037595591,37,137,542,545
542,-2.432326516810326,37,138,543,546
543,-2.018939807628496,37,139,-1,548
544,-2.084480868561602,38,134,545,936
545,2.432326516810329,38,137,546,547
546,2.309551182931193,38,138,-1,599
547,-3.001740127211989,39,137,548,549
548,6.521435408495819,39,139,-1,550
549,-2.186781334109706,40,137,550,955
550,-4.597529382856666,40,139,551,962
551,-5.1291140077553825,40,140,-1,552
552,6.805049596849454,41,140,-1,553
553,-1.7807519535973402,42,140,-1,968
554,2.044880425351246,43,141,555,556
555,-1.073620925038618,43,142,-1,557
556,-0.7550271875686346,44,141,557,969
557,3.281167390425926,44,142,558,559
558,-2.8458186967952006,44,143,-1,560
559,-2.19932651860328,45,142,560,970
560,5.640814927264426,45,143,-1,561
561,-1.6529875292947842,46,143,562,566
562,-2.4949324138270006,46,144,563,564
563,-1.690777846798608,46,145,-1,565
564,7.560201179834275,47,144,-1,567
565,7.887171597520203,48,145,-1,568
566,-1.3158344886625324,49,143,567,973
567,-4.602552425755981,49,144,568,976
568,-6.200209713984145,49,145,569,977
569,-3.868459492956136,49,146,570,571
570,-1.7500270949033854,49,147,-1,573
571,6.383279835530243,50,146,572,584
572,-1.9924871908657102,50,150,-1,582
573,10.980748299859671,51,147,574,576
574,-4.618932610409466,51,148,575,577
575,-3.9082883480148465,51,151,-1,583
576,-5.086627981278844,52,147,577,586
577,5.92990725346286,52,148,578,579
578,-1.2031263575113538,52,149,-1,580
579,-1.3806232481847196,53,148,580,981
580,2.558607327795166,53,149,-1,581
581,-1.4127455782340108,54,149,-1,985
582,-3.200750105937633,56,150,583,585
583,-3.0375553554724406,56,151,-1,587
584,-2.5624038940598717,57,146,585,978
585,5.165226131133588,57,150,-1,979
586,-4.216944964951024,58,147,587,980
587,6.912406436661494,58,151,-1,982
588,-1.8291492566853262,59,152,589,590
589,-1.5172336894446363,59,153,-1,595
590,18.079181956323968,60,152,-1,591
591,-12.688970464186236,61,152,592,593
592,-0.3049154195534305,61,154,-1,596
593,-3.615157613501433,62,152,594,992
594,-2.033222098834325,62,155,-1,602
595,4.006041044534049,63,153,596,597
596,-5.522839293920856,63,154,-1,598
597,-2.6089818213310245,64,153,598,993
598,6.962420038977595,64,154,-1,600
599,0.9121948964541137,65,138,600,953
600,-1.118604313475303,65,154,601,994
601,-5.258881238974159,65,156,-1,604
602,-1.7541646269715343,66,155,-1,603
603,3.744503028186526,67,155,-1,997
604,30.389189081293388,68,156,605,627
605,-4.727321193910414,68,161,-1,623
606,-6.217110333703877,69,157,607,608
607,-1.9095753514210818,69,158,-1,611
608,11.630942172506124,70,157,-1,609
609,-1.3500591059037212,71,157,-1,610
610,-4.041367593073401,72,157,-1,1000
611,-6.792108408182253,73,158,-1,612
612,16.731878617950382,74,158,613,615
613,-4.974526602339091,74,181,-1,614
614,-4.585925089129528,75,181,-1,690
615,-1.0418000921455588,76,158,616,689
616,-22.21027577036857,76,159,617,618
617,-3.7249835968631566,76,162,-1,629
618,30.631745082132237,77,159,619,620
619,-9.050442639281574,77,160,-1,621
620,-8.638008050118568,78,159,621,1003
621,11.561365892541119,78,160,-1,622
622,-2.5899789544546716,79,160,623,1004
623,0.4431449505527135,79,161,624,628
624,-0.9302372027562457,79,170,625,631
625,-1.921106529627076,79,171,626,661
626,-1.8156771512029233,79,172,-1,664
627,-3.7867004039121372,80,156,628,687
628,4.229876117404875,80,161,-1,999
629,15.635343879565673,81,162,630,632
630,-7.925807082286966,81,163,631,633
631,-5.254358566492629,81,170,-1,653
632,-6.914216306335811,82,162,633,657
633,11.784397242137251,82,163,634,635
634,-3.0875234358346066,82,164,-1,636
635,-2.558919364974893,83,163,636,637
636,8.476096123726187,83,164,-1,638
637,-1.3195516316338007,84,163,638,1010
638,-5.467894834562138,84,164,639,1014
639,-1.904702927091442,84,165,640,641
640,-2.300018280886706,84,166,-1,643
641,2.501944774748104,85,165,-1,642
642,-0.6249568414667172,86,165,-1,1017
643,3.900501664288104,87,166,-1,644
644,-1.6644501979237865,88,166,-1,1018
645,-2.64219123714774,91,167,646,648
646,-1.206464048925568,91,168,647,649
647,-3.2332265271027048,91,174,-1,670
648,6.767507284505135,92,167,649,650
649,-3.2510638933170086,92,168,-1,651
650,-4.17351168796809,93,167,651,1019
651,19.368300446336292,93,168,652,654
652,-5.876388214045647,93,169,653,655
653,-2.986903594484843,93,170,-1,656
654,-6.571845374722237,94,168,655,658
655,10.749379730254788,94,169,656,659
656,-5.017413803980651,94,170,-1,660
657,-5.094097457957262,95,162,658,1009
658,-3.3979338962930723,95,168,659,665
659,-5.112505718266962,95,169,660,1023
660,16.255978465897975,95,170,661,662
661,-2.205682372642888,95,171,-1,663
662,-2.063942721032448,96,170,663,1011
663,4.091159077106258,96,171,-1,1032
664,2.9360242317243035,97,172,-1,666
665,-5.040242667947318,99,168,666,1020
666,-1.1683914471270886,99,172,667,1035
667,-1.883657139662492,99,173,668,669
668,-0.5118585655361706,99,175,-1,673
669,3.2498542850543646,100,173,670,671
670,-2.228701934329335,100,174,-1,672
671,-1.436444136857221,101,173,672,1036
672,5.453713474157654,101,174,-1,1037
673,-4.000764961005429,104,175,674,675
674,-4.082556115649655,104,176,-1,677
675,5.972159089659511,105,175,-1,676
676,-1.5598507826568289,106,175,-1,1040
677,14.744679085131013,107,176,678,679
678,-10.21391349944525,107,177,-1,680
679,-10.666249341145381,108,176,680,1041
680,14.320590448787799,108,177,-1,681
681,-4.136374715127606,109,177,-1,1042
682,-9.120019242786304,112,127,-1,933
683,21.77585660326443,113,178,684,685
684,-18.673969914200757,113,179,-1,686
685,-18.698415529484276,114,178,686,1045
686,21.089106003310153,114,179,-1,1046
687,-22.629830454955787,115,156,-1,998
688,1.3085485765630533,116,180,-1,1049
689,-5.577658640554177,117,158,690,1001
690,9.429097858474456,117,181,-1,1002
691,2.4990570050927037,118,1,692,694
692,-7.081311275525425,118,2,693,-1
693,4.582254270432714,118,12,918,697
694,5.761226480275413,119,1,695,-1
695,-10.005219371313402,119,3,696,698
696,2.524155415184618,119,5,697,700
697,1.7198374758533712,119,12,919,706
698,1.2825470707148459,120,3,699,-1
699,25.426467331476434,120,4,700,710
700,-36.36943648549874,120,5,701,711
701,3.0226551502393835,120,6,702,704
702,3.384923177987051,120,8,703,707
703,3.2528437550810247,120,11,921,712
704,10.256716438875609,121,6,705,-1
705,-16.949505867943607,121,7,706,-1
706,6.692789429068,121,12,924,713
707,-1.6202047289376174,122,8,708,751
708,-5.524823581876232,122,9,709,-1
709,7.1450283108138475,122,10,925,-1
710,4.556416676351018,123,4,711,-1
711,4.650785240502777,123,5,712,-1
712,-25.972950637660148,123,11,713,715
713,13.41870480465124,123,12,714,718
714,3.347043916155098,123,13,926,716
715,3.9208595630499756,124,11,716,-1
716,-4.981857661367592,124,13,717,-1
717,1.0609980983176166,124,15,929,720
718,3.9915943963223173,125,12,719,721
719,-5.333944132416004,125,14,720,-1
720,1.3423497360936891,125,15,931,724
721,2.8465541030968136,126,12,722,913
722,-4.295517967689286,126,16,723,725
723,1.448963864592474,126,17,932,726
724,5.218068428108193,127,15,725,756
725,1.1268828660731955,127,16,726,-1
726,-23.09169838242431,127,17,727,752
727,3.705881873968336,127,18,728,-1
728,2.3114947235827046,127,30,729,754
729,1.6117179161586417,127,31,730,750
730,9.117652574533231,127,112,934,-1
731,1.5044797395166043,128,19,732,-1
732,-4.0128231589363175,128,20,733,734
